id,price_doc_rf
6873,5531438.4594507925
6874,7777918.198054401
6875,5548211.497781531
6876,10887470.795530606
6877,4902314.963981486
6878,3920497.7029827544
6879,5101350.134673516
6880,5886818.455575582
6881,8275237.277396103
6882,6521700.139762598
6883,5626679.744547637
6884,4149927.3980878172
6885,4504578.684530022
6886,5960840.895345753
6887,7652255.214623096
6888,4549042.171723089
6889,5723989.254832022
6890,3401647.5030928296
6891,4656490.23963981
6892,7836925.691198383
6893,4149927.3980878172
6894,4149927.3980878172
6895,7044428.885972884
6896,6245877.526913252
6897,5643474.434798196
6898,8752319.630076729
6899,3469498.496879301
6900,5205254.8632261455
6901,4040857.4044486973
6902,3938935.7342150356
6903,7753262.255913742
6904,5423218.860127194
6905,11773163.944863774
6906,11023697.27946273
6907,11994951.100357383
6908,6622140.855806308
6909,6812687.863635269
6910,7665964.846265857
6911,8434441.007340454
6912,20364391.55709293
6913,8986337.949701197
6914,6472060.231724135
6915,5839906.5504289055
6916,5638203.49106116
6918,10580525.21800105
6919,4642659.433909639
6920,3773460.2197425747
6921,5259844.4647025205
6922,10886447.61335789
6923,3401270.165365164
6924,10056885.605825098
6926,8962906.265129963
6927,4119710.6160592795
6928,4588742.536263349
6929,5278878.4894767795
6930,7627947.132354842
6931,6515973.569825475
6932,6333165.067850984
6934,5159652.15298101
6935,7528703.259165392
6936,7467865.212714934
6937,4787888.687318774
6938,11944502.453421857
6940,4904613.868130479
6941,5494890.414020351
6942,19486473.70603975
6943,3397045.4842984714
6944,5574058.84416714
6945,5960840.895345753
6946,5699849.545655787
6947,5010745.210800846
6948,9966253.553941067
6949,6850746.380754866
6950,7654644.1074047005
6951,10689566.160889134
6952,6522830.684591349
6953,7398697.706265334
6954,6428563.498116427
6955,5294285.1391188875
6956,4147872.5155493724
6957,4949391.105124606
6958,3901160.323874795
6959,6865681.578943583
6960,8606901.250201197
6961,4109828.5121001475
6962,3843431.9798839698
6963,5284881.287254909
6964,8074271.784336456
6965,5344604.034234377
6966,3387606.8702029674
6967,5619490.291038054
6968,3905723.615717161
6969,4721769.386198653
6970,4539039.059406071
6971,9005259.455201814
6972,6144857.829859587
6973,6463943.27966154
6974,4147872.5155493724
6975,3519929.738557368
6976,5629040.780271886
6977,6316768.7745217355
6978,3932524.606853534
6979,20019848.106221337
6980,3642385.973973702
6981,5765730.849159483
6982,4274773.8817738285
6983,5961218.830297546
6984,6170709.943729709
6986,4910855.518027245
6987,5575248.889201605
6988,5961218.830297546
6989,6735996.845954594
6990,5263158.89324967
6991,28170362.237484716
6992,6648744.655185758
6993,10945136.374971988
6994,3642385.973973702
6996,6463756.797882239
6998,8307951.02090399
6999,5177033.412494842
7000,5523344.582308115
7003,4512176.1070655305
7004,6444491.429715231
7005,8397073.106445944
7006,5890776.111344942
7007,4292681.371418779
7008,5805548.371967447
7009,4504696.758152235
7010,5523344.582308115
7011,6444491.429715231
7012,3598109.5467460547
7013,5566833.135813824
7014,4504696.758152235
7015,4669943.074539235
7016,5340789.076782694
7017,6078302.86914317
7018,4033698.5991512965
7019,6428735.2540093865
7020,7118819.980483741
7021,5021372.74274279
7022,29082232.606151015
7023,6386755.780888988
7024,4546300.2638500165
7025,9771033.643249488
7026,4149927.3980878172
7027,4155137.876204666
7028,4504696.758152235
7029,5523344.582308115
7030,5532544.451824724
7031,12131801.47631651
7033,5784578.230584293
7034,4000720.1361953546
7035,5516212.094746756
7036,8263179.055218816
7037,5833921.681523291
7038,9131195.28446755
7039,6291358.510901074
7040,4086394.9339652644
7041,6069456.870676252
7042,9106236.934733294
7043,3939478.318836818
7044,5607987.082383566
7045,5232769.870867147
7046,5654345.633615416
7047,5003353.6450419715
7048,5519338.399054439
7049,2849817.415924682
7050,4838054.882073783
7051,5582704.417459707
7052,5623039.432426751
7053,6304607.932979742
7054,5648317.425932754
7055,5518451.075180148
7056,7921325.595458968
7057,5467614.878764965
7058,4505051.813680976
7059,7889189.483222085
7061,5623039.432426751
7062,3471590.963473538
7063,6521113.242903861
7064,11021074.192611491
7065,4548953.44261873
7066,4236347.175116812
7067,5593363.061467338
7068,10825546.885135766
7069,8019309.615430144
7070,2932493.050926564
7071,11239979.377147742
7072,4877244.404566366
7073,7544772.914085972
7074,5176842.217354406
7075,9400417.014049852
7076,10250876.418831429
7077,4656406.789153409
7078,3788495.286521168
7079,5579335.278750386
7080,6829293.600540772
7081,5672409.624743515
7082,5903862.942624966
7084,4902109.805464705
7085,3970771.9870433477
7086,3563468.5267979545
7087,5037434.092771522
7088,11394355.996486936
7089,3937440.930641881
7090,5862516.679809749
7091,4151808.090152999
7092,4271288.602058655
7093,5896629.72517045
7094,4315790.25737079
7095,4273391.364629081
7096,4873551.726831429
7097,7784782.8064279
7099,5567452.319336105
7100,10141964.051510679
7101,5553861.843911832
7102,14957766.510063423
7103,4147508.5455994126
7104,4269923.7447974
7105,11393174.762453314
7106,4507989.259172047
7107,3145272.5110014947
7108,2998290.567846352
7109,4780293.514001779
7110,6109770.714546864
7111,4269923.7447974
7112,12525719.659969537
7113,6405265.130867875
7114,3736217.596037799
7115,7561362.198660204
7116,6080237.486814863
7117,8733602.405709438
7118,7227550.510815592
7119,6115204.793981855
7121,4099479.895834104
7122,4727660.247771314
7123,8449696.86054153
7124,3548267.192788191
7125,10052921.275117368
7126,6100593.603258678
7127,8981916.448621156
7128,8449696.86054153
7129,3534583.592220429
7130,5958985.346997101
7131,5247169.342263888
7132,7065455.074387588
7133,6450176.15687474
7134,4136376.7521873927
7135,3922085.9685496483
7136,5038722.797423518
7137,11774446.957266262
7139,10134121.639662977
7140,5692775.952333265
7141,6708031.289435088
7142,3795109.7097185683
7143,11456567.84139469
7144,5476881.232993775
7145,4272221.3775322
7146,5629556.30223041
7148,19619730.826309297
7149,5963072.830428502
7150,5175463.399510988
7152,5221110.282308768
7153,3938967.539165598
7154,6508784.028508756
7155,3941559.273802946
7156,27148551.8650829
7158,5919603.45990719
7159,4205311.784787775
7160,6348586.192854321
7161,3938967.539165598
7162,8937241.028607149
7163,5657933.806750601
7164,6761953.044628234
7165,11130552.145440673
7166,8965888.470633931
7167,5698682.332611248
7168,4857765.419133438
7169,4561648.031579486
7170,8460509.344723582
7171,4881076.415496094
7172,12815755.243822161
7173,4269020.499139712
7174,6120162.941631949
7175,5653482.305955888
7176,5104143.614725726
7177,7725503.124885708
7178,6069646.084321982
7179,5274464.010242309
7180,3938967.539165598
7181,3852978.7111888225
7182,6590152.252748313
7183,3409931.0425441195
7184,6769976.929637669
7185,8466063.265831271
7186,6467708.831460466
7187,5405583.101700657
7188,7647053.324941983
7189,9084256.87684109
7190,3803519.075682574
7192,5698030.0013271505
7193,5672970.126105238
7194,3379365.2535494985
7195,7339918.2481481265
7196,5626584.113486893
7198,4135655.026088525
7199,5559425.530963432
7200,3944124.216626209
7201,5964224.10208905
7202,12206002.529037548
7203,6807269.00941715
7204,6107497.09076339
7205,6527554.408889173
7206,3636624.7104825554
7207,6688801.654652309
7208,2944373.076061234
7209,7629112.837842303
7210,7285814.91687638
7211,5404880.605434577
7212,6167137.071251693
7213,4136376.7521873927
7214,6627239.166756658
7215,6837028.926314026
7216,12224056.202397995
7217,5563877.5157433
7218,5010703.976080803
7219,5480396.723878954
7220,8572146.758668331
7221,4804826.157866124
7222,7824276.226339369
7223,6482937.296022506
7224,4960538.700049248
7225,11520528.058834683
7226,5053352.5687499745
7227,6112964.367187329
7228,3929821.1698571695
7229,4525945.199439476
7230,4480352.083360615
7231,6607665.453322643
7232,5635641.323298309
7233,9997938.36055847
7235,4760776.069899696
7236,8461987.412144862
7237,6457724.334555462
7238,4513170.171858514
7239,5223506.655125654
7240,11456519.669331482
7241,5635537.697897725
7243,4269020.499139712
7244,5868135.730703978
7245,11286223.223525856
7246,5450933.866916649
7247,5663388.389811444
7248,5798067.278724334
7249,3817249.1625965843
7250,3810874.482788766
7251,3942505.685361763
7252,5599848.360733288
7253,3638875.487649926
7254,5658320.417240279
7255,11646795.934559423
7256,6136070.589538292
7257,4865262.841436217
7258,5667354.379785361
7259,7657375.032768106
7260,5904742.133968458
7261,12828271.557379333
7262,4252735.197104828
7263,6584472.090625288
7264,4238823.249199368
7265,7959212.3358355295
7266,6177897.392551198
7267,6596881.33573377
7268,22856414.848309435
7269,2986781.1586328833
7270,5190848.340051248
7271,5929150.914522293
7272,5507176.113161166
7273,3666235.4700228805
7275,5959885.570038687
7276,3942505.685361763
7277,17140727.61745321
7278,8464804.977119671
7279,4869742.593389499
7280,9887139.10330467
7281,3921634.6787006874
7282,7670518.549864791
7283,5091654.314466581
7284,5883007.022330659
7285,15764280.454493951
7286,4152225.8596821288
7287,5664655.241746657
7288,3939913.3284206884
7289,6540490.089633433
7290,6546763.308991375
7291,5566662.110748618
7292,5764400.402635344
7293,4241193.823023142
7294,6766026.871395783
7295,6523932.383638176
7296,4804922.326633699
7297,6175260.868670828
7298,5472986.426991994
7299,10644583.471237257
7300,4743932.47112721
7301,6576110.801288626
7302,7481602.7287630495
7303,6979277.1954083005
7304,5784783.284606842
7305,8417448.146233512
7306,7936257.721256211
7307,4000876.5230105123
7308,4151808.090152999
7309,6385217.0482710665
7310,4090086.0329222097
7311,4821574.700990896
7312,5553117.149382023
7313,4271288.602058655
7315,3731824.6768897306
7316,5243762.850441963
7317,3924906.0781104597
7318,3935241.7975334637
7319,5463761.236554966
7320,4551937.167116391
7321,10392783.33236527
7322,4151808.090152999
7323,3924906.0781104597
7324,5666076.499790814
7325,8217937.9421399
7326,6559909.377228096
7327,6561493.267348906
7328,5608607.612202971
7329,6010186.018425926
7330,5874112.126509555
7331,4818812.090958158
7332,6489249.209448551
7333,5616871.716229616
7334,3790739.1427281783
7335,5640040.985643911
7336,3087306.540384294
7337,14333709.116404593
7338,5668718.157966823
7339,3760181.8517549
7340,5626408.419192802
7341,5690935.005384826
7342,6556175.286341902
7343,7346527.506972436
7344,4034205.400919554
7345,11677942.82531179
7346,4282975.031352034
7347,5639545.425111825
7348,3761811.710021967
7349,5025862.146718108
7350,4034205.400919554
7351,5903747.225258597
7352,5962050.273318356
7353,5162174.7541441955
7354,4207282.775145745
7355,5616871.716229616
7356,5616871.716229616
7357,9167368.748484578
7358,4993622.936122387
7359,6364853.872852928
7360,4161390.9955317345
7361,3740360.330296768
7362,5371762.528862208
7363,9001811.53325578
7364,5752187.214063499
7365,9530798.570617089
7366,4608506.731089391
7367,6358931.308974216
7368,7138854.468991209
7369,5371762.528862208
7370,4384310.961067209
7371,3570108.5143104414
7372,7647228.1193010025
7373,3661834.8209981485
7374,2473621.476301641
7375,5330079.774376209
7376,6241489.69997312
7377,10911723.330479885
7379,8456740.415481465
7380,5696656.078471687
7381,6532278.642566927
7382,8417448.146233512
7383,5996805.260951471
7384,2981730.225861891
7385,9984472.93281684
7386,4927716.782871112
7387,19136185.8930672
7388,8218449.7021775255
7389,5709920.061057641
7390,6159302.578964429
7391,3739926.50157772
7393,8973493.861508382
7394,3987143.3787328433
7396,4766956.511761406
7397,4861544.922050612
7398,7484979.37650082
7399,5872459.120149509
7400,7372859.493481986
7401,7212421.764446745
7402,3958378.668024683
7403,6532571.71238469
7404,4797315.407325484
7405,10506863.015413156
7406,5475397.025347791
7407,7736236.498074698
7408,7432201.695713284
7409,8348258.520582248
7410,7506772.395175566
7411,5541490.607513931
7412,19066154.867064938
7413,7439823.720075578
7414,6003912.796561624
7415,8229157.076094208
7416,3595610.976872142
7417,5886864.039419664
7418,4514075.32779195
7419,6583856.234821565
7420,7726587.080655927
7421,4554804.1835972285
7422,5711419.595291734
7423,9982646.814565344
7424,3874028.8599657705
7426,4554804.1835972285
7427,3764026.2362886597
7428,3975510.1259948355
7429,5672036.124849519
7430,4287122.3587382035
7431,5883808.847762214
7432,7621754.379409082
7433,4255314.898342526
7434,10690122.500129102
7435,5663216.381359072
7436,5892311.567689166
7437,5697879.576481123
7438,5981536.7388294
7439,5962630.978470685
7440,7353697.791371714
7441,5004806.136830753
7442,22950398.039153147
7443,3941315.2404757254
7444,5832215.185764399
7445,8551549.231951905
7446,24951226.859797448
7447,7524837.226097149
7449,7526555.345981641
7450,3839087.156865222
7451,8255213.739611443
7452,3941315.2404757254
7453,10077711.728046669
7454,5999635.208623096
7455,2505504.062894921
7457,3787496.6005540793
7458,5532291.149748429
7459,6633232.067304403
7460,43630972.98523805
7461,4882151.460647639
7462,29708610.148535814
7463,5253990.472310111
7465,2169210.0366668412
7466,3772500.959915702
7467,6586753.491469057
7468,10350562.764701644
7469,3865719.798289887
7470,6597342.282501108
7471,4239779.273530059
7472,6633694.970209165
7473,5511057.1995675685
7474,6542359.676048912
7475,8065389.849004996
7476,4492111.975811736
7477,11878992.973999556
7478,6686866.402903577
7480,7401840.368018957
7481,4834394.792892235
7482,7932285.725206036
7483,3855087.774942983
7485,5294320.602734013
7486,5758887.894074698
7487,3948342.2155896323
7488,10541649.226463549
7489,3739787.080314395
7491,3713627.858020582
7492,4557364.540901844
7493,5891236.277484617
7494,4910314.40868716
7495,6654955.6456550015
7496,5496825.251350655
7497,6154145.008885415
7498,3443434.4259855333
7499,3768797.198376653
7500,6339402.265077615
7501,11093315.482421877
7502,3820704.9953810265
7503,6172704.497988016
7504,6645944.171836038
7505,6284842.637498881
7506,7569277.183469277
7507,7330956.824336233
7508,5533168.762776692
7509,5890776.111344942
7510,6172683.9885130515
7511,5897887.817333483
7513,5303266.959495198
7514,3930668.508356084
7515,4484505.515880408
7516,3943036.356956406
7517,4236306.337388441
7518,3938292.1027282076
7519,5479386.385757827
7520,5565986.847342614
7521,8507331.216008252
7522,11573939.725427637
7523,5369691.694339452
7524,4878143.53199095
7525,5625273.552976825
7526,9342981.066138163
7527,5788188.237080426
7528,6864128.524455118
7529,5226478.51506812
7530,5656615.353715782
7531,2501085.1856615683
7532,5034657.85646563
7534,4516484.652784369
7535,7323700.85430047
7536,6463233.620700546
7537,6747096.697274032
7538,8529320.075720701
7539,6593139.164844427
7540,7495684.02226755
7541,6645944.171836038
7542,5696485.947374718
7543,5634275.141259045
7544,6645944.171836038
7545,6489053.345003848
7546,5011711.044888813
7547,4130126.1958458303
7548,5880123.228400117
7549,4896258.385547282
7550,5557967.775357056
7551,7418684.146052753
7552,6722021.830734189
7553,6658435.804810901
7554,5962630.978470685
7555,6701954.063089259
7556,5495128.825599446
7557,5607806.678334134
7558,5750185.157049742
7559,4271288.602058655
7560,5249798.2965430785
7561,6634114.036268634
7562,7792982.021781347
7563,5357610.975630321
7564,7870793.748103081
7565,4271288.602058655
7566,4151808.090152999
7567,10403921.045737123
7568,6447699.728358813
7569,2500190.6936809616
7570,5707433.987624722
7571,2979539.8614553274
7572,3938620.289044615
7573,7662368.60675685
7574,4911784.791067988
7575,2903276.171793089
7576,6144012.233536577
7577,3409336.814452525
7578,4624511.1167363385
7579,10878436.554664198
7580,6530194.079557901
7581,10905976.70541876
7582,7593084.733277394
7583,4269176.646145503
7584,14359354.26551556
7585,7274707.876657271
7586,12353428.085462838
7587,6683760.398235982
7588,22920539.038362056
7589,6660313.383166802
7590,8321448.720578401
7591,3557863.3188417726
7592,5842754.302224079
7593,4464719.085876425
7594,5829313.502520682
7595,3763649.7900154693
7596,6693389.589483997
7597,6648538.160016995
7598,4112418.516326095
7599,6560866.278391397
7600,3414093.928073903
7601,5662253.216269821
7602,4785041.174114053
7603,9578453.752002949
7604,4583708.138458328
7605,3808497.414022508
7606,5962630.978470685
7607,5646543.743426231
7608,5248903.779696115
7609,5321048.802323529
7610,3377500.1834537014
7611,6188877.229329839
7612,14924462.333777245
7613,8442261.207744913
7614,5668394.635548721
7615,6172683.9885130515
7616,7176669.869454731
7617,6632991.987233409
7618,11067132.704797953
7619,9736588.546618283
7620,4713179.316841555
7621,3756837.6057490637
7622,5961799.454467158
7623,4149927.3980878172
7624,3371997.5707424222
7625,3581574.071606785
7626,6573009.897515573
7627,6487191.356842997
7628,3406026.863302752
7629,5653156.796510595
7631,7336886.4573471695
7632,3748896.927083203
7633,5369920.13147013
7634,5578607.361726985
7635,3863935.0816765646
7636,4713179.316841555
7637,4149927.3980878172
7638,6367243.569099167
7639,5869557.532927998
7640,5614053.404037972
7641,5524086.953215164
7642,5743905.743053769
7643,6059130.021125429
7644,5864796.994374526
7645,5820704.381942723
7646,6172683.9885130515
7647,6101892.721392953
7648,10155898.905066906
7649,3935418.6099653007
7650,7394369.436241303
7651,4865358.532605372
7652,5467168.169343359
7653,4818604.6724235425
7654,6304717.415491979
7655,5723154.3294732105
7656,6462146.238563706
7657,6287954.31643905
7658,5535171.850301497
7659,6402417.114681536
7660,5639283.086797943
7661,6369829.939557696
7662,3935418.6099653007
7663,3686823.903568669
7664,4905702.545567813
7665,5359454.190069898
7666,18441569.251157314
7667,4269403.847140164
7668,3629732.6288293353
7669,4966256.88572975
7670,4269403.847140164
7671,3827044.4757358157
7672,4149917.5424666298
7673,5510263.291758656
7674,6172072.323890464
7675,7954574.84991063
7676,5531042.806728737
7677,6596792.827829761
7678,7152393.190437209
7679,7338150.405408488
7680,5521893.160572217
7681,7532314.840567551
7682,3801654.649287612
7683,5496519.488227751
7684,3958354.2653743257
7685,4186197.8279835824
7686,6451645.248959172
7687,3919546.9245728133
7689,3916058.2294857157
7690,6180388.5504689505
7691,7706212.41085461
7692,9014159.023422342
7693,6246217.301941705
7694,7474026.143715185
7695,3634544.397523821
7696,16574897.510288151
7697,9144525.740014207
7698,3370920.236735156
7699,5626408.419192802
7700,5512697.954240742
7701,30299474.64054
7702,22916073.148386475
7703,5651690.834696925
7704,3957545.7144997544
7705,2939998.039040239
7706,6529966.1474812
7707,5614643.250413701
7708,6125861.142098178
7709,5321085.687982695
7710,4545502.43927191
7711,5846754.047511367
7712,7432504.806724013
7713,3812341.523856056
7714,2545484.303010284
7715,8371164.375636297
7716,6152183.08526394
7717,11894926.030454937
7718,5693386.530202489
7719,5313489.597751262
7720,4897834.711012956
7721,3924550.0019105654
7722,6095013.233157515
7723,8018342.741831732
7724,5289827.098361084
7725,4982811.400176989
7726,10192582.234037023
7727,5673897.524442217
7728,7556403.583469669
7729,4544640.509872226
7730,6204074.677956756
7731,3938878.3139426303
7732,7531948.3540276615
7733,5604664.964724349
7734,3094771.9694360266
7735,5604973.268214402
7736,11785699.65693615
7737,5532488.718910912
7738,6227415.804456183
7739,7785442.450111186
7740,6494154.840925648
7741,4853085.517168548
7742,10892344.374607543
7743,5327357.349742977
7744,5678060.487435354
7745,3905253.305601804
7746,6577446.901333432
7747,6172683.9885130515
7748,4848339.717619914
7750,5814412.594214706
7751,7545118.167272981
7752,6470914.855728013
7753,8321448.720578401
7754,7458591.478359823
7755,4440749.051175604
7756,5205353.074756268
7757,4875033.310422123
7758,6427893.637934691
7759,7396530.839583252
7760,6098867.672196719
7762,5041490.8637770675
7763,10350215.04768112
7764,3960087.3373472737
7765,6113369.968298573
7766,8905804.39595307
7767,6173981.698457724
7769,4832377.529454943
7770,5829266.834904294
7771,5570516.224377091
7772,4550969.494852505
7773,3421610.4963129493
7774,6269174.780605028
7775,8007011.638539861
7776,5635235.184830447
7777,11028874.262976192
7778,7597256.517429439
7779,5245795.609466496
7780,4913143.353329592
7781,22368363.957520284
7782,6538965.3876070725
7783,5229297.409466422
7784,6242113.609819515
7785,5249676.6650731675
7786,6057137.130136968
7787,4269020.499139712
7788,5618492.772403708
7789,4996932.87161648
7790,5065030.269936991
7791,5134051.695771131
7792,7818265.47062346
7793,3608424.4057155405
7794,3536538.3414230966
7795,5654871.90439276
7796,5633443.260856265
7797,6481430.71501815
7798,4800312.80901174
7799,6108447.356320971
7800,11357161.979458673
7801,8032969.5368314
7802,11778671.36438592
7803,6523127.335307451
7804,3887744.1232146583
7805,6089034.994102398
7806,7337906.43673884
7807,8418338.473476566
7808,3940292.3142429185
7809,7874463.390514441
7810,5795827.658620548
7812,4873564.863014993
7813,3652500.7258163835
7814,4186637.503474727
7815,8290380.922833382
7816,5695066.831624516
7817,5256481.863667828
7818,10188931.773354467
7819,3860530.133756857
7820,7357643.368908132
7821,8405605.40417596
7822,5649001.749728357
7823,6544996.485075429
7824,3542267.279800764
7825,5531337.210734285
7826,4468973.603240724
7827,3950569.2486738083
7828,3927677.6006288067
7829,5659706.70491498
7830,11258352.493152209
7831,6115429.693138823
7832,6480748.160686053
7833,10899151.65188757
7834,6664333.9237995455
7835,3421129.687428133
7836,9731093.223928576
7837,5512964.161043724
7838,6544996.485075429
7839,5659706.70491498
7840,5766434.537162297
7841,4100887.868651107
7842,5620974.135451849
7843,4151050.777874642
7844,6633657.217302536
7845,6192639.967597601
7846,4912726.996192731
7847,7043398.657729916
7848,11939399.22038765
7849,3762916.4341552323
7850,11391336.204613362
7851,5676049.501864929
7852,6351052.36718928
7853,5537722.31759804
7854,5631794.755498041
7855,4703035.334004326
7856,8375721.532905948
7857,5400253.769147759
7858,6560705.983793709
7859,7111379.127501043
7860,5934799.91985297
7861,5788557.285479502
7862,3770949.179474832
7863,7360916.311490919
7865,6096555.840347488
7866,4794364.254162541
7867,5614734.484924913
7868,6262795.012776536
7869,4442697.924491664
7870,8412290.69135936
7871,5911254.367633404
7872,5012188.313485378
7873,4145629.801147705
7874,5472807.278776608
7875,3931915.457825127
7876,5472807.278776608
7878,3817948.414300805
7879,5080042.734796441
7880,5315398.633680147
7881,4754811.647203467
7882,5664535.793494101
7883,7830419.488841295
7884,5636938.137184625
7885,4149927.3980878172
7886,8349140.532567015
7887,5624020.265451607
7888,5941108.611129033
7889,5910507.339774241
7890,4134519.4794023163
7891,6110725.461493767
7892,6394909.896512544
7893,6120376.617328547
7894,8442689.915438423
7895,4731064.463966089
7896,6632960.0323063405
7897,5393686.841607414
7898,3845609.495858751
7899,3408158.124277099
7900,11394606.735672671
7901,13919044.58795729
7902,4149927.3980878172
7903,10563324.542108882
7904,5550554.905926639
7905,2879461.030301421
7906,11610724.4077322
7907,6508147.572711014
7908,7577331.034528214
7909,5215938.387903107
7910,3813678.5104399347
7911,4564497.216932126
7912,3317036.0570644503
7913,6598755.43316611
7914,3933506.0583632663
7915,8442689.915438423
7916,9734409.19056506
7917,4279590.95296124
7918,5321048.65966183
7919,4890765.26248636
7920,4149927.3980878172
7921,6021091.168663281
7922,4225372.062544418
7923,6694034.4447795935
7924,6675710.290040255
7925,4538482.575409436
7926,4149927.3980878172
7927,6124104.874466349
7928,5017146.156918687
7929,26390246.434043564
7930,8443464.491724372
7931,6088362.214618867
7932,3470324.9591275915
7933,22926474.49111375
7934,4186220.6374212145
7935,7864703.8808939755
7936,6380604.840608717
7937,3817948.414300805
7938,4149927.3980878172
7939,3762542.474869296
7940,4149927.3980878172
7941,4244365.058600744
7942,3784113.4447684563
7943,5615716.065825964
7944,8157602.037461142
7945,3789472.4013570244
7946,4954303.69019862
7947,4195522.314203776
7948,4549823.425149714
7949,3399117.2693964574
7950,4549823.425149714
7951,8128450.892727321
7952,5634677.699516439
7953,5917097.123683739
7954,3935992.5371566294
7955,5597506.706844828
7956,7604493.219767516
7957,4441226.802797695
7958,7264542.147682488
7960,4871745.243999849
7961,5981545.890702921
7962,5799855.786593122
7963,4149927.3980878172
7964,3815200.867077407
7965,2467108.768463281
7966,4748784.7082980275
7967,10891898.993025353
7968,6497245.311167006
7969,10933596.622168573
7970,6621762.600848919
7971,5609943.436018651
7972,5164548.669253163
7973,5634677.699516439
7974,3400775.890644232
7975,3141979.893835909
7976,6707966.892228076
7977,4149927.3980878172
7978,11403049.209921071
7979,5334103.030194126
7980,10406789.074209556
7981,6575105.730070099
7982,3712532.0413760273
7983,4268078.350736033
7984,5186414.1547000995
7985,6244994.195261084
7986,2487369.3517402005
7987,6512730.994605156
7988,8343980.695613053
7989,3371628.962276424
7990,5543698.710570764
7991,6499840.525586918
7992,5566055.963686495
7993,19760932.464909244
7994,4885826.456867842
7995,3808232.506291666
7996,8252712.1451892825
7997,7285421.805980015
7998,7543501.125103976
7999,5613027.612806715
8000,6553483.0882779695
8001,2647595.08260185
8002,4848247.274004787
8003,4204997.746833237
8004,6782775.174263722
8005,4230971.847820235
8006,5421257.370258361
8007,6402631.14883845
8008,6716525.356650308
8009,5512167.917352805
8010,22910649.876348175
8011,6201942.618807817
8012,6619267.209794309
8013,5664717.052982762
8014,4279590.95296124
8015,3941028.7392927455
8016,6201942.618807817
8017,5852086.084944768
8018,3941028.7392927455
8019,5635099.942723935
8020,6412761.603808987
8021,4855288.918674819
8022,5445783.804585
8023,6626514.28270958
8024,4872163.0411068
8025,4266941.311329389
8026,4864656.512606109
8027,6145972.518190871
8028,3399927.3434863994
8029,3939674.527930619
8030,3920830.9907610063
8031,5384649.0230156835
8032,3941028.7392927455
8033,21562809.797721196
8034,9993453.583438965
8035,5905241.065766003
8036,6439488.732285847
8038,14736815.87043071
8039,3865807.696375185
8040,2940930.147660612
8041,4125020.194807633
8042,4237552.535694898
8043,5255759.683914737
8044,4193928.6005902905
8045,5653696.3189331535
8046,5617946.794572019
8047,6485843.823280308
8048,3937710.0986285293
8049,9405465.686915463
8050,5652126.286783005
8051,7033138.676183594
8053,4848247.274004787
8054,5617932.28951012
8055,3678854.75988156
8056,5614904.582155429
8057,11859949.622333042
8058,4442609.139769766
8059,3267646.9875324685
8060,4186637.503474727
8061,5525031.251608781
8062,5525031.251608781
8063,4314471.78258007
8064,5961421.482704403
8065,3941028.7392927455
8066,6085723.356212692
8067,2940094.567660064
8068,5614314.708325497
8069,3957765.0620205957
8070,5214200.038504002
8071,6638362.625499934
8072,5827912.269258066
8073,8507883.078467086
8074,6384542.46033349
8075,6412761.603808987
8076,2911914.9798680213
8077,7461377.212141325
8078,5578870.452708991
8079,5018235.411603927
8080,6238945.4847207805
8081,8360713.490181906
8082,3561498.1763293296
8083,6314130.651553981
8084,10908921.786540067
8085,3889942.0848830566
8086,4149927.3980878172
8087,5877532.342710513
8089,6206189.667779803
8090,4281951.8822534885
8091,7833802.5829060245
8092,5578183.687879525
8093,9882459.6181131
8094,5528278.453470194
8095,6116943.239899898
8096,6464583.905500774
8097,5612107.378342132
8098,3919546.9245728133
8099,5681649.170914399
8100,4676375.052588484
8101,5581371.349776771
8102,6743523.978915921
8103,8021832.33379175
8104,3844602.9398788703
8105,3939674.527930619
8106,4185259.5084731793
8107,5613291.32713061
8108,4136506.9526669974
8109,6285984.008740298
8110,8056583.288087828
8111,3910803.85648352
8112,5262734.196237866
8113,3762542.474869296
8114,7633087.766519811
8115,6145933.721045769
8116,3983738.79442073
8117,3030370.862797178
8118,5269738.049594252
8119,8023196.518210906
8120,3941028.7392927455
8121,7641601.7771144565
8122,5269060.564275733
8123,3757876.1411595964
8124,5296123.211876399
8125,5130620.083110469
8126,5062972.313028929
8127,5344117.459819818
8128,7813052.279685353
8129,6442600.98017681
8130,3463760.7622272205
8131,6557435.13826346
8132,6286352.145797177
8133,5789577.081308662
8134,5223178.060601504
8135,11366321.195192138
8136,6668824.73457539
8137,4872227.022487769
8138,7663935.661260422
8140,6247256.647857987
8141,3800866.1541155167
8142,9692975.927842464
8143,7422244.315551666
8144,6534469.633861623
8145,4285257.36493362
8146,8415682.832611376
8147,3926575.8677765117
8148,4149625.2333093276
8149,6276477.567406009
8150,5523960.328897352
8151,4866632.279890028
8152,4269020.499139712
8153,4813369.360883759
8154,5947849.3511072425
8155,4149625.2333093276
8156,6524315.232836247
8157,5745354.330228646
8158,5608748.355194778
8159,7575101.98832409
8160,4145629.801147705
8161,5891692.404098311
8162,5046786.249114368
8163,11017280.117559306
8164,3778367.3906512237
8165,6074785.776101072
8166,4259661.421805109
8167,6414790.171758916
8168,5029298.114683739
8169,5896327.760307646
8170,7729144.818056458
8171,3752522.6373029635
8172,5343137.524916093
8173,3718710.227652614
8174,6070927.558504984
